customer_id,idade,genero,localizacao,tempo_cliente_anos,tipo_politica,premio_mensal,nivel_cobertura,sinistros_ultimo_ano,atraso_pagamento_dias,satisfacao_cliente,numero_interacoes_atendimento,churn
29048,60,M,Suburbano,2,Terceiros,257.67,Baixa,0,0,5,2,0
29049,50,F,Suburbano,7,Basica,138.2,Media,1,0,2,2,0
29050,40,M,Suburbano,9,Terceiros,207.49,Media,0,0,3,1,0
29051,48,M,Suburbano,5,Basica,107.72,Alta,0,0,4,4,0
29052,41,M,Urbano,9,Compreensiva,302.62,Alta,3,0,4,1,0
29053,70,F,Urbano,3,Terceiros,259.8,Media,0,19,3,1,1
29054,38,M,Urbano,15,Basica,100.0,Alta,1,0,3,1,0
29055,44,F,Urbano,6,Terceiros,196.44,Alta,0,0,5,1,0
29056,67,M,Suburbano,2,Compreensiva,326.91,Media,0,13,2,1,0
29057,63,M,Rural,10,Terceiros,235.17,Alta,0,14,3,2,0
29058,29,F,Suburbano,3,Basica,128.62,Media,0,13,3,0,1
29059,40,F,Urbano,6,Compreensiva,291.25,Alta,0,0,3,2,0
29060,38,F,Suburbano,1,Compreensiva,319.38,Alta,0,11,3,5,1
29061,57,M,Suburbano,12,Terceiros,261.03,Alta,0,0,5,2,0
29062,41,M,Suburbano,11,Compreensiva,317.85,Baixa,0,12,1,3,0
29063,39,M,Urbano,2,Terceiros,224.52,Media,0,16,2,2,1
29064,49,M,Urbano,3,Compreensiva,284.95,Media,0,0,5,1,0
29065,62,M,Urbano,5,Terceiros,224.64,Media,0,0,2,1,0
29066,50,M,Urbano,1,Compreensiva,319.72,Media,0,13,3,2,0
29067,35,M,Urbano,4,Terceiros,234.84,Media,0,0,2,1,0
29068,47,M,Urbano,3,Terceiros,249.16,Alta,0,0,3,3,0
29069,29,M,Urbano,9,Terceiros,187.83,Media,0,0,5,1,0
29070,62,M,Urbano,12,Terceiros,248.0,Media,0,0,3,1,0
29071,47,M,Suburbano,6,Basica,122.04,Baixa,0,22,5,6,1
29072,69,M,Urbano,31,Basica,153.58,Media,0,20,5,3,0
29073,40,F,Suburbano,1,Compreensiva,298.85,Media,1,0,4,4,0
29074,57,M,Urbano,4,Terceiros,239.91,Media,0,0,1,1,0
29075,51,F,Urbano,1,Compreensiva,306.26,Alta,0,22,2,0,1
29076,54,F,Suburbano,4,Terceiros,208.28,Media,0,21,4,1,1
29077,44,M,Suburbano,3,Terceiros,206.99,Media,0,0,1,2,0
29078,21,F,Urbano,7,Terceiros,220.99,Alta,0,0,1,3,0
29079,56,F,Suburbano,9,Compreensiva,334.11,Media,0,15,4,2,0
29080,57,F,Rural,15,Basica,169.51,Media,0,0,4,0,0
29081,43,F,Urbano,1,Basica,125.48,Alta,0,0,3,2,0
29082,38,M,Urbano,10,Compreensiva,298.55,Baixa,1,0,2,5,0
29083,41,F,Suburbano,16,Compreensiva,303.62,Baixa,1,16,3,1,0
29084,39,M,Suburbano,6,Terceiros,247.75,Media,1,0,1,1,0
29085,49,M,Urbano,4,Basica,122.08,Media,0,0,4,5,0
29086,42,M,Urbano,2,Basica,100.0,Media,1,0,4,1,0
29087,48,M,Urbano,3,Basica,115.61,Media,0,15,1,3,1
29088,58,M,Rural,27,Terceiros,232.93,Media,0,0,3,3,0
29089,29,F,Suburbano,5,Compreensiva,265.32,Alta,1,0,4,2,0
29090,32,M,Suburbano,12,Terceiros,198.95,Alta,0,22,3,1,1
29091,48,M,Rural,2,Compreensiva,293.25,Media,0,0,4,4,0
29092,53,M,Rural,7,Terceiros,212.43,Media,0,0,2,2,0
29093,46,M,Urbano,3,Basica,119.5,Media,0,14,5,1,0
29094,59,M,Suburbano,9,Basica,151.07,Baixa,1,0,3,1,0
29095,36,M,Suburbano,8,Terceiros,195.81,Media,0,0,4,1,0
29096,61,M,Urbano,3,Terceiros,258.95,Alta,0,14,5,4,0
29097,45,F,Urbano,3,Compreensiva,298.99,Alta,1,0,5,6,0
29098,48,F,Urbano,12,Compreensiva,338.3,Media,2,16,5,5,0
29099,50,M,Urbano,4,Basica,131.62,Baixa,0,0,3,3,0
29100,39,M,Urbano,24,Basica,114.86,Media,0,0,5,3,0
29101,31,M,Suburbano,5,Basica,115.83,Media,2,0,4,2,0
29102,54,M,Urbano,1,Compreensiva,280.34,Media,1,13,3,1,0
29103,23,F,Urbano,5,Basica,116.85,Baixa,0,0,2,1,0
29104,27,F,Urbano,4,Compreensiva,255.7,Media,0,0,2,2,0
29105,42,M,Suburbano,5,Compreensiva,311.04,Media,0,0,3,1,0
29106,59,M,Urbano,5,Compreensiva,293.35,Media,0,0,4,0,0
29107,48,F,Suburbano,2,Terceiros,203.19,Alta,1,0,3,4,0
29108,51,F,Urbano,3,Compreensiva,326.21,Baixa,0,0,5,3,0
29109,37,F,Urbano,9,Compreensiva,301.3,Media,1,0,2,1,0
29110,34,M,Suburbano,5,Terceiros,226.75,Media,1,11,4,3,1
29111,42,M,Urbano,2,Terceiros,227.29,Alta,1,0,4,1,0
29112,38,F,Suburbano,6,Basica,140.44,Baixa,0,0,3,3,0
29113,63,F,Urbano,4,Terceiros,226.86,Alta,0,16,5,2,0
29114,53,F,Urbano,7,Terceiros,246.79,Baixa,1,0,2,6,0
29115,49,F,Suburbano,10,Compreensiva,269.0,Alta,1,0,2,3,0
29116,28,F,Suburbano,5,Compreensiva,300.4,Alta,0,0,2,0,0
29117,44,M,Urbano,1,Terceiros,239.77,Media,0,0,2,3,0
29118,47,M,Urbano,3,Basica,149.8,Baixa,4,14,3,2,1
29119,43,M,Urbano,1,Basica,126.6,Alta,2,0,1,0,0
29120,38,M,Urbano,2,Compreensiva,285.34,Alta,1,0,4,0,0
29121,39,M,Suburbano,1,Basica,100.0,Baixa,0,0,4,2,0
29122,52,M,Urbano,1,Basica,143.2,Media,0,0,5,1,0
29123,65,F,Suburbano,12,Basica,168.89,Media,0,16,3,1,0
29124,42,F,Urbano,3,Compreensiva,305.82,Alta,1,0,1,1,0
29125,47,M,Rural,2,Basica,104.86,Media,0,19,3,3,1
29126,42,F,Urbano,8,Terceiros,192.58,Media,0,0,1,1,0
29127,54,M,Suburbano,2,Compreensiva,316.99,Alta,0,0,3,1,0
29128,27,F,Suburbano,12,Basica,107.37,Alta,0,0,2,0,0
29129,50,M,Urbano,6,Basica,166.65,Media,0,0,3,2,0
29130,38,M,Suburbano,2,Compreensiva,299.45,Media,1,0,2,1,0
29131,35,F,Urbano,5,Terceiros,202.68,Media,0,14,4,0,0
29132,51,F,Urbano,13,Compreensiva,305.71,Baixa,1,0,4,4,0
29133,31,M,Suburbano,4,Terceiros,199.89,Media,1,0,2,1,0
29134,51,M,Urbano,8,Terceiros,212.05,Alta,0,0,3,3,0
29135,54,F,Suburbano,1,Terceiros,257.3,Alta,0,0,4,3,0
29136,55,M,Suburbano,7,Basica,103.29,Baixa,0,0,3,1,0
29137,29,F,Urbano,3,Basica,126.17,Media,0,12,3,2,1
29138,64,M,Urbano,2,Terceiros,207.26,Baixa,2,19,5,2,0
29139,40,M,Urbano,6,Terceiros,181.33,Media,0,0,4,2,0
29140,28,F,Urbano,2,Compreensiva,301.84,Media,0,0,2,6,0
29141,37,F,Urbano,1,Compreensiva,293.26,Alta,0,11,3,1,1
29142,37,F,Urbano,1,Basica,110.86,Media,1,10,3,2,0
29143,52,F,Suburbano,11,Basica,100.0,Alta,0,0,5,3,0
29144,41,M,Urbano,6,Basica,100.0,Media,2,0,3,2,0
29145,46,M,Rural,2,Terceiros,186.8,Baixa,0,0,3,2,0
29146,46,F,Urbano,15,Basica,104.95,Alta,1,17,5,4,0
29147,39,F,Urbano,4,Terceiros,230.45,Media,0,19,2,1,1
29148,45,F,Suburbano,6,Terceiros,215.73,Media,0,0,4,4,0
29149,31,M,Urbano,4,Compreensiva,294.52,Media,0,11,4,2,0
29150,35,F,Suburbano,3,Compreensiva,288.1,Baixa,1,0,4,0,0
29151,35,F,Suburbano,13,Compreensiva,287.92,Media,0,0,3,8,0
29152,62,M,Urbano,9,Terceiros,248.68,Media,1,10,3,1,0
29153,46,M,Suburbano,10,Compreensiva,298.2,Alta,2,13,4,3,0
29154,49,M,Suburbano,6,Compreensiva,316.57,Alta,0,0,4,2,0
29155,42,F,Suburbano,2,Compreensiva,297.42,Media,1,9,4,3,0
29156,24,M,Urbano,3,Compreensiva,225.88,Baixa,1,0,3,2,0
29157,52,F,Urbano,4,Compreensiva,333.48,Alta,0,0,4,1,0
29158,37,M,Suburbano,4,Terceiros,261.99,Alta,2,0,3,2,0
29159,42,F,Suburbano,5,Terceiros,203.72,Baixa,0,0,2,3,0
29160,48,F,Urbano,2,Compreensiva,303.59,Media,0,0,4,3,0
29161,50,M,Suburbano,4,Compreensiva,334.73,Media,0,17,2,3,1
29162,48,F,Urbano,25,Basica,151.71,Baixa,0,0,4,1,0
29163,18,M,Urbano,5,Compreensiva,225.62,Baixa,0,15,4,3,1
29164,47,M,Suburbano,23,Basica,124.12,Alta,1,0,4,1,0
29165,18,F,Suburbano,16,Compreensiva,296.96,Media,0,0,3,1,0
29166,44,M,Rural,3,Terceiros,209.87,Baixa,0,0,4,0,0
29167,25,M,Suburbano,1,Basica,131.56,Media,2,0,3,3,0
29168,36,M,Suburbano,2,Terceiros,229.4,Baixa,2,16,2,2,1
29169,31,M,Urbano,10,Compreensiva,249.29,Media,2,17,5,2,1
29170,26,M,Urbano,41,Terceiros,219.79,Media,0,0,1,1,0
29171,63,M,Urbano,2,Compreensiva,322.17,Baixa,1,14,4,2,0
29172,52,M,Urbano,2,Compreensiva,322.17,Baixa,0,0,1,4,0
29173,39,M,Urbano,3,Compreensiva,337.62,Alta,0,0,4,3,0
29174,51,F,Urbano,4,Compreensiva,316.61,Media,0,0,5,1,0
29175,38,M,Suburbano,13,Basica,110.43,Media,2,15,2,2,1
29176,38,M,Suburbano,3,Terceiros,215.05,Media,1,0,3,5,0
29177,73,F,Urbano,12,Basica,133.57,Alta,0,0,3,1,0
29178,54,M,Urbano,9,Basica,163.73,Baixa,0,8,3,2,0
29179,61,F,Urbano,6,Terceiros,220.31,Baixa,0,17,2,3,0
29180,40,F,Urbano,3,Compreensiva,312.71,Alta,0,0,2,0,0
29181,37,M,Urbano,22,Compreensiva,294.26,Alta,0,0,3,1,0
29182,39,F,Urbano,3,Compreensiva,265.26,Alta,0,0,4,1,0
29183,47,F,Urbano,15,Compreensiva,336.57,Baixa,1,8,4,1,0
29184,18,F,Urbano,10,Terceiros,196.75,Alta,0,0,3,3,0
29185,51,F,Urbano,3,Terceiros,226.76,Alta,0,0,3,2,0
29186,37,F,Rural,5,Basica,144.15,Media,0,0,2,1,0
29187,45,F,Urbano,6,Compreensiva,312.71,Media,0,0,3,4,0
29188,38,M,Urbano,3,Terceiros,216.44,Alta,0,0,2,3,0
29189,54,M,Urbano,2,Basica,109.82,Alta,0,17,4,1,0
29190,43,M,Suburbano,6,Compreensiva,298.16,Baixa,1,13,4,1,0
29191,43,M,Urbano,10,Terceiros,215.15,Baixa,0,0,1,3,0
29192,36,M,Urbano,14,Terceiros,243.4,Media,0,0,4,3,0
29193,66,M,Urbano,4,Terceiros,237.24,Alta,1,0,1,3,0
29194,53,F,Urbano,2,Basica,100.0,Alta,1,0,2,2,0
29195,53,M,Suburbano,8,Terceiros,209.81,Media,0,19,5,2,0
29196,48,F,Rural,7,Compreensiva,351.35,Media,0,0,4,2,0
29197,33,F,Suburbano,6,Terceiros,232.46,Alta,0,22,2,1,1
29198,53,F,Urbano,6,Compreensiva,322.22,Media,0,0,4,4,0
29199,65,M,Urbano,9,Basica,124.67,Baixa,1,0,5,0,0
29200,41,M,Urbano,2,Basica,120.59,Media,1,0,3,1,0
29201,42,F,Urbano,9,Basica,124.14,Media,1,0,5,6,0
29202,35,M,Urbano,3,Compreensiva,285.54,Media,0,19,4,2,1
29203,49,M,Suburbano,7,Basica,100.0,Media,1,19,3,2,1
29204,60,F,Urbano,7,Terceiros,237.5,Media,0,0,2,0,0
29205,50,F,Urbano,9,Compreensiva,305.12,Alta,1,21,5,0,1
29206,40,M,Urbano,1,Basica,116.0,Baixa,0,0,1,3,0
29207,51,M,Suburbano,19,Compreensiva,296.92,Alta,0,20,4,4,0
29208,50,F,Urbano,2,Basica,150.2,Baixa,1,12,5,2,0
29209,40,M,Urbano,5,Terceiros,183.92,Alta,0,0,3,3,0
29210,45,F,Suburbano,4,Terceiros,247.85,Media,0,0,3,2,0
29211,31,F,Urbano,3,Terceiros,222.17,Alta,1,0,2,1,0
29212,67,M,Urbano,4,Basica,167.0,Media,0,0,5,3,0
29213,58,M,Urbano,5,Compreensiva,342.98,Media,1,23,1,2,1
29214,57,M,Rural,11,Terceiros,239.09,Baixa,2,24,4,1,1
29215,44,M,Urbano,3,Terceiros,210.25,Media,0,0,4,2,0
29216,46,M,Urbano,11,Compreensiva,366.47,Media,0,14,3,3,0
29217,42,F,Urbano,3,Terceiros,242.83,Alta,1,0,2,2,0
29218,24,M,Suburbano,1,Terceiros,218.78,Media,1,0,3,5,0
29219,46,M,Suburbano,2,Compreensiva,283.62,Alta,1,0,4,3,0
29220,25,M,Urbano,2,Basica,126.0,Alta,0,0,5,3,0
29221,41,F,Urbano,3,Compreensiva,286.91,Alta,0,0,4,0,0
29222,43,M,Suburbano,3,Terceiros,217.95,Alta,0,0,3,4,0
29223,30,F,Urbano,21,Compreensiva,307.56,Media,1,11,3,3,0
29224,64,F,Rural,2,Compreensiva,323.55,Media,0,14,4,1,0
29225,37,M,Urbano,16,Terceiros,206.08,Alta,0,15,5,1,0
29226,39,F,Rural,2,Compreensiva,307.34,Alta,0,12,3,1,1
29227,64,M,Urbano,4,Basica,119.17,Media,0,17,5,2,0
29228,48,M,Suburbano,2,Compreensiva,275.27,Media,0,0,2,4,0
29229,40,F,Urbano,8,Terceiros,231.26,Media,1,0,4,2,0
29230,54,M,Urbano,5,Compreensiva,288.28,Media,0,0,1,2,0
29231,48,F,Suburbano,6,Terceiros,241.14,Media,0,14,3,2,0
29232,50,F,Suburbano,11,Terceiros,202.36,Alta,0,0,3,1,0
29233,47,F,Urbano,11,Compreensiva,291.81,Media,2,0,2,1,0
29234,43,F,Suburbano,1,Compreensiva,290.65,Baixa,2,18,4,1,1
29235,28,F,Urbano,1,Basica,116.4,Media,1,18,4,1,1
29236,36,F,Urbano,2,Compreensiva,300.19,Alta,1,13,2,5,1
29237,53,F,Urbano,8,Basica,130.08,Baixa,1,12,2,4,0
29238,50,M,Suburbano,9,Terceiros,196.35,Alta,0,16,4,4,1
29239,58,M,Urbano,4,Compreensiva,353.22,Media,0,17,3,2,1
29240,58,F,Suburbano,9,Compreensiva,297.05,Alta,0,0,3,1,0
29241,54,M,Urbano,8,Compreensiva,344.35,Media,0,12,1,2,0
29242,52,F,Urbano,2,Compreensiva,310.58,Media,1,19,2,3,1
29243,40,F,Suburbano,11,Compreensiva,290.49,Baixa,0,0,3,3,0
29244,42,M,Urbano,8,Compreensiva,326.9,Baixa,0,0,3,1,0
29245,24,F,Urbano,5,Terceiros,202.15,Alta,1,0,4,0,0
29246,44,M,Suburbano,12,Terceiros,207.07,Media,0,0,3,0,0
29247,57,F,Suburbano,2,Terceiros,219.74,Media,0,0,4,0,0
29248,56,M,Urbano,2,Compreensiva,314.41,Media,0,0,3,2,0
29249,61,M,Urbano,5,Compreensiva,336.34,Alta,1,0,2,1,0
29250,35,M,Urbano,5,Compreensiva,280.47,Alta,0,0,4,0,0
29251,23,F,Urbano,6,Terceiros,198.73,Media,0,21,3,1,1
29252,49,F,Suburbano,2,Terceiros,241.88,Media,0,24,3,2,1
29253,24,M,Urbano,2,Terceiros,182.23,Media,1,25,3,5,1
29254,40,M,Urbano,14,Terceiros,229.94,Media,1,11,4,1,0
29255,48,F,Urbano,9,Terceiros,200.74,Alta,1,0,3,2,0
29256,36,F,Urbano,1,Compreensiva,237.09,Alta,0,16,4,2,1
29257,31,F,Urbano,4,Compreensiva,286.2,Media,2,0,4,3,0
29258,46,F,Urbano,1,Compreensiva,309.25,Baixa,2,0,2,2,0
29259,45,M,Urbano,13,Compreensiva,299.31,Baixa,0,0,2,2,0
29260,27,F,Urbano,11,Compreensiva,296.19,Media,0,0,3,2,0
29261,55,M,Rural,5,Compreensiva,304.82,Alta,0,0,4,0,0
29262,49,M,Urbano,11,Basica,141.49,Alta,1,0,1,1,0
29263,55,M,Rural,3,Terceiros,211.59,Alta,0,0,4,2,0
29264,35,M,Urbano,2,Compreensiva,280.72,Media,1,0,3,3,0
29265,39,F,Urbano,6,Terceiros,213.89,Baixa,0,22,3,2,1
29266,52,F,Urbano,2,Basica,148.92,Media,0,0,2,0,0
29267,59,M,Suburbano,10,Compreensiva,364.13,Alta,0,0,1,2,0
29268,56,F,Urbano,2,Terceiros,256.04,Media,1,10,4,1,0
29269,39,F,Urbano,3,Terceiros,211.21,Media,2,10,2,3,0
29270,50,F,Suburbano,1,Compreensiva,338.06,Media,0,0,3,0,0
29271,37,M,Urbano,9,Terceiros,220.3,Baixa,1,0,3,1,0
29272,43,F,Urbano,5,Terceiros,214.3,Media,0,0,4,1,0
29273,48,M,Urbano,2,Basica,137.13,Media,0,0,4,0,0
29274,41,F,Urbano,14,Compreensiva,327.91,Media,0,20,2,2,1
29275,63,M,Suburbano,6,Terceiros,239.56,Media,0,0,2,3,0
29276,46,M,Urbano,3,Compreensiva,290.08,Alta,0,18,2,1,1
29277,60,F,Urbano,4,Terceiros,202.76,Alta,0,0,5,3,0
29278,46,F,Suburbano,3,Compreensiva,302.97,Baixa,1,0,5,2,0
29279,44,F,Urbano,9,Compreensiva,332.55,Alta,0,0,5,1,0
29280,56,M,Urbano,2,Basica,116.11,Baixa,0,0,3,1,0
29281,49,F,Urbano,3,Terceiros,198.55,Baixa,0,17,2,0,1
29282,44,M,Suburbano,12,Compreensiva,299.81,Alta,1,0,2,2,0
29283,37,F,Urbano,1,Terceiros,164.75,Alta,0,0,3,2,0
29284,35,F,Urbano,4,Basica,100.0,Media,0,0,5,3,0
29285,46,M,Rural,2,Basica,100.0,Alta,0,0,4,1,0
29286,38,M,Urbano,8,Compreensiva,263.41,Media,0,0,3,3,0
29287,38,M,Urbano,5,Terceiros,201.89,Media,0,11,4,1,0
29288,66,M,Urbano,9,Terceiros,253.24,Media,3,13,4,0,0
29289,40,M,Suburbano,8,Basica,109.92,Alta,0,0,3,0,0
29290,32,F,Suburbano,6,Terceiros,219.57,Alta,0,0,4,1,0
29291,47,M,Urbano,2,Terceiros,241.7,Baixa,0,0,2,2,0
29292,60,F,Urbano,3,Compreensiva,355.48,Media,0,0,5,0,0
29293,48,M,Suburbano,4,Terceiros,256.32,Alta,1,14,3,2,1
29294,29,M,Suburbano,3,Terceiros,217.26,Alta,1,14,3,1,1
29295,41,F,Suburbano,1,Basica,186.84,Media,0,0,4,1,0
29296,64,M,Suburbano,3,Compreensiva,337.93,Alta,0,0,2,4,0
29297,61,F,Suburbano,1,Compreensiva,345.7,Media,0,0,5,1,0
29298,25,F,Urbano,5,Basica,122.98,Media,1,0,1,0,0
29299,41,M,Urbano,2,Terceiros,218.11,Media,1,13,2,3,1
29300,47,M,Urbano,3,Terceiros,236.38,Alta,1,0,5,4,0
29301,50,F,Urbano,10,Compreensiva,311.13,Alta,1,0,5,2,0
29302,46,M,Suburbano,2,Terceiros,221.12,Media,1,0,4,2,0
29303,32,M,Urbano,12,Terceiros,202.83,Media,2,0,2,2,0
29304,38,M,Urbano,9,Terceiros,230.83,Baixa,1,0,3,2,0
29305,43,M,Urbano,10,Terceiros,216.66,Media,1,9,4,0,0
29306,31,F,Urbano,5,Terceiros,199.78,Alta,0,0,4,4,0
29307,25,M,Urbano,13,Compreensiva,300.31,Media,1,0,3,1,0
29308,54,M,Urbano,4,Compreensiva,322.2,Baixa,1,0,3,1,0
29309,51,F,Suburbano,2,Terceiros,194.74,Alta,1,10,3,0,0
29310,60,F,Suburbano,8,Basica,157.14,Alta,2,14,5,1,0
29311,46,M,Suburbano,8,Basica,178.06,Media,0,0,2,4,0
29312,42,F,Urbano,1,Terceiros,243.89,Media,1,0,4,1,0
29313,33,F,Rural,6,Terceiros,204.07,Media,1,0,3,4,0
29314,35,F,Rural,3,Compreensiva,315.68,Media,0,0,2,3,0
29315,47,M,Suburbano,9,Terceiros,243.0,Alta,3,15,1,2,1
29316,39,M,Urbano,7,Terceiros,226.87,Media,0,0,4,0,0
29317,38,M,Suburbano,2,Terceiros,207.69,Media,0,0,4,4,0
29318,39,M,Urbano,9,Compreensiva,317.75,Media,0,0,1,1,0
29319,44,F,Urbano,9,Terceiros,197.05,Baixa,0,0,3,4,0
29320,41,M,Urbano,3,Terceiros,223.74,Media,0,0,3,1,0
29321,50,F,Suburbano,6,Basica,109.56,Alta,0,16,3,4,0
29322,41,M,Suburbano,2,Terceiros,190.14,Alta,1,0,3,3,0
29323,47,M,Suburbano,5,Terceiros,202.91,Baixa,0,10,5,0,0
29324,24,F,Suburbano,8,Basica,119.36,Media,0,15,3,1,1
29325,49,M,Urbano,3,Basica,131.0,Alta,0,0,4,0,0
29326,44,M,Suburbano,3,Basica,109.61,Alta,1,13,2,3,1
29327,31,M,Urbano,11,Compreensiva,297.88,Alta,0,10,4,0,0
29328,39,F,Urbano,2,Compreensiva,285.71,Media,0,0,3,0,0
29329,31,M,Urbano,5,Basica,142.37,Alta,1,0,5,2,0
29330,51,M,Suburbano,1,Terceiros,171.56,Alta,1,0,3,2,0
29331,39,M,Urbano,3,Compreensiva,318.7,Baixa,2,0,4,2,0
29332,35,F,Urbano,2,Terceiros,243.59,Media,0,0,3,2,0
29333,39,M,Suburbano,15,Terceiros,193.9,Media,0,0,3,2,0
29334,35,M,Suburbano,8,Basica,137.13,Baixa,0,0,4,2,0
29335,43,M,Urbano,9,Terceiros,225.49,Media,0,0,2,4,0
29336,35,F,Urbano,7,Terceiros,239.63,Media,1,0,5,3,0
29337,52,F,Urbano,4,Basica,105.88,Media,0,0,3,2,0
29338,26,F,Urbano,7,Terceiros,173.77,Alta,0,14,3,9,1
29339,56,M,Suburbano,5,Compreensiva,310.33,Alta,0,0,2,3,0
29340,54,M,Urbano,1,Terceiros,214.18,Alta,2,0,3,1,0
29341,46,M,Suburbano,4,Compreensiva,292.92,Media,0,13,1,4,1
29342,45,M,Urbano,6,Compreensiva,314.55,Alta,0,0,3,0,0
29343,43,F,Urbano,5,Terceiros,251.79,Baixa,1,0,2,2,0
29344,37,M,Urbano,1,Terceiros,260.62,Media,0,0,3,0,0
29345,50,F,Rural,5,Terceiros,220.55,Alta,1,0,5,3,0
29346,39,M,Urbano,13,Compreensiva,292.08,Baixa,0,0,2,2,0
29347,39,F,Urbano,2,Terceiros,161.06,Media,2,0,3,4,0
29348,47,M,Suburbano,9,Compreensiva,335.82,Media,2,0,5,1,0
29349,48,F,Urbano,2,Basica,109.73,Alta,1,16,3,1,1
29350,54,M,Suburbano,5,Basica,106.33,Alta,1,21,5,2,1
29351,46,F,Suburbano,1,Terceiros,220.47,Media,1,0,2,2,0
29352,35,M,Urbano,2,Terceiros,206.68,Media,2,0,4,3,0
29353,67,M,Urbano,2,Compreensiva,344.39,Media,0,0,4,2,0
29354,36,M,Urbano,9,Basica,163.79,Media,1,15,2,2,1
29355,45,F,Urbano,2,Terceiros,255.67,Baixa,1,18,4,0,1
29356,45,M,Suburbano,6,Compreensiva,273.72,Media,3,0,4,3,0
29357,43,F,Urbano,12,Basica,128.26,Media,0,12,3,1,0
29358,37,M,Urbano,7,Compreensiva,297.87,Baixa,0,0,3,1,0
29359,64,F,Urbano,3,Compreensiva,321.66,Alta,0,18,4,4,0
29360,44,M,Urbano,7,Terceiros,184.62,Baixa,0,22,3,1,1
29361,41,F,Rural,4,Terceiros,217.0,Baixa,2,19,2,2,1
29362,37,F,Urbano,4,Compreensiva,298.7,Media,0,14,4,1,0
29363,53,F,Rural,7,Terceiros,243.49,Media,0,0,3,4,0
29364,51,F,Urbano,3,Basica,110.51,Media,0,0,5,3,0
29365,33,F,Suburbano,12,Compreensiva,302.73,Media,0,11,3,0,0
29366,33,M,Urbano,2,Compreensiva,262.05,Media,1,0,3,2,0
29367,59,F,Suburbano,4,Compreensiva,327.16,Alta,0,0,4,1,0
29368,60,M,Urbano,3,Compreensiva,289.49,Alta,1,0,4,0,0
29369,36,F,Suburbano,12,Basica,109.56,Baixa,0,0,2,3,0
29370,38,M,Suburbano,6,Compreensiva,307.21,Media,0,0,3,1,0
29371,62,M,Urbano,4,Basica,145.18,Alta,0,13,4,4,0
29372,56,M,Urbano,14,Compreensiva,346.47,Media,0,0,2,2,0
29373,50,F,Suburbano,2,Basica,121.42,Alta,0,9,5,3,0
29374,46,M,Rural,8,Basica,115.15,Media,1,0,3,2,0
29375,31,M,Rural,6,Terceiros,200.37,Baixa,2,0,3,3,0
29376,37,F,Suburbano,2,Basica,128.11,Alta,1,0,3,1,0
29377,51,F,Rural,10,Terceiros,264.49,Alta,0,0,3,5,0
29378,45,M,Rural,2,Terceiros,198.56,Media,1,0,4,1,0
29379,43,M,Urbano,2,Basica,163.9,Alta,1,0,4,1,0
29380,46,M,Urbano,3,Compreensiva,295.79,Media,0,0,4,2,0
29381,35,F,Urbano,10,Compreensiva,259.61,Media,0,0,2,3,0
29382,36,M,Suburbano,12,Basica,105.31,Media,0,0,3,0,0
29383,49,M,Urbano,1,Compreensiva,305.77,Alta,1,11,3,5,1
29384,34,M,Urbano,5,Terceiros,230.34,Alta,1,12,5,1,0
29385,54,M,Urbano,6,Terceiros,235.76,Media,0,0,4,2,0
29386,40,M,Suburbano,11,Compreensiva,294.1,Media,0,17,1,2,1
29387,20,M,Urbano,5,Terceiros,211.13,Alta,0,0,1,1,0
29388,28,M,Suburbano,2,Terceiros,188.05,Alta,0,0,1,2,0
29389,35,F,Suburbano,7,Compreensiva,307.27,Media,0,0,1,1,0
29390,40,F,Urbano,8,Compreensiva,282.5,Media,0,0,5,3,0
29391,41,F,Urbano,14,Compreensiva,322.22,Alta,0,0,1,1,0
29392,31,F,Rural,5,Basica,111.32,Media,0,0,2,2,0
29393,42,M,Rural,1,Terceiros,222.37,Media,0,0,2,1,0
29394,55,M,Rural,1,Compreensiva,332.74,Baixa,2,0,5,1,0
29395,45,M,Suburbano,4,Compreensiva,301.65,Baixa,0,0,4,2,0
29396,41,M,Suburbano,28,Compreensiva,302.81,Baixa,1,16,2,1,0
29397,52,F,Suburbano,4,Basica,141.98,Alta,0,13,1,2,0
29398,53,F,Rural,4,Basica,129.56,Baixa,0,0,3,2,0
29399,36,M,Urbano,4,Terceiros,240.52,Media,2,0,4,1,0
29400,45,F,Urbano,3,Compreensiva,320.35,Alta,1,0,2,3,0
29401,36,M,Urbano,13,Terceiros,171.33,Media,1,0,2,2,0
29402,42,M,Suburbano,7,Terceiros,214.96,Baixa,2,0,4,1,0
29403,42,F,Urbano,3,Compreensiva,282.25,Media,1,0,4,3,0
29404,41,M,Suburbano,4,Terceiros,190.9,Media,0,14,4,1,0
29405,47,F,Urbano,5,Compreensiva,313.26,Alta,0,13,3,1,0
29406,36,F,Urbano,6,Compreensiva,312.21,Baixa,1,12,2,3,1
29407,36,M,Urbano,3,Terceiros,210.76,Media,1,12,1,2,1
29408,38,M,Suburbano,5,Compreensiva,287.79,Alta,1,0,5,1,0
29409,36,F,Urbano,2,Terceiros,194.05,Media,0,0,3,1,0
29410,40,M,Urbano,6,Compreensiva,292.9,Media,0,0,1,1,0
29411,49,M,Suburbano,9,Compreensiva,317.81,Baixa,0,0,2,1,0
29412,52,F,Urbano,2,Terceiros,215.83,Media,0,18,3,2,1
29413,54,F,Urbano,2,Terceiros,243.01,Media,0,0,2,5,0
29414,37,F,Suburbano,5,Terceiros,198.63,Alta,1,0,4,1,0
